Date,No of Trans,Max,Min,Close,Volume
2019-04-28,292.0,410.0,389.0,395.0,111393.0
2019-04-29,145.0,395.0,383.0,389.0,45136.0
2019-04-30,102.0,391.0,382.0,390.0,27561.0
2019-05-02,85.0,387.0,381.0,385.0,24698.0
2019-05-05,139.0,385.0,376.0,379.0,55477.0
2019-05-06,161.0,388.0,374.0,388.0,40670.0
2019-05-07,137.0,390.0,384.0,389.0,39057.0
2019-05-08,83.0,390.0,384.0,388.0,35169.0
2019-05-09,159.0,396.0,386.0,388.0,94677.0
2019-05-12,67.0,390.0,384.0,390.0,17340.0
2019-05-13,74.0,391.0,384.0,386.0,20540.0
2019-05-14,495.0,421.0,388.0,416.0,194265.0
2019-05-15,533.0,447.0,416.0,438.0,133601.0
2019-05-16,356.0,445.0,421.0,421.0,112016.0
2019-05-19,272.0,430.0,416.0,422.0,67027.0
2019-05-20,239.0,432.0,416.0,418.0,59854.0
2019-05-21,155.0,422.0,413.0,418.0,42776.0
2019-05-22,235.0,426.0,418.0,424.0,92882.0
2019-05-23,393.0,438.0,426.0,431.0,97795.0
2019-05-26,165.0,434.0,423.0,425.0,50429.0
2019-05-27,117.0,426.0,419.0,422.0,44153.0
2019-05-28,94.0,428.0,420.0,421.0,13321.0
2019-05-29,121.0,426.0,420.0,424.0,54281.0
2019-05-30,284.0,451.0,426.0,428.0,94006.0
2019-06-02,124.0,433.0,420.0,422.0,29715.0
2019-06-03,198.0,430.0,414.0,414.0,64123.0
2019-06-04,130.0,420.0,414.0,416.0,48716.0
2019-06-06,104.0,418.0,413.0,413.0,25497.0
2019-06-10,131.0,416.0,411.0,412.0,33018.0
2019-06-11,143.0,417.0,412.0,416.0,62742.0
2019-06-12,81.0,415.0,411.0,415.0,17469.0
2019-06-13,119.0,415.0,411.0,411.0,30086.0
2019-06-16,170.0,411.0,404.0,404.0,44708.0
2019-06-17,181.0,406.0,402.0,403.0,42955.0
2019-06-18,87.0,405.0,401.0,402.0,24044.0
2019-06-19,85.0,404.0,400.0,404.0,23061.0
2019-06-24,108.0,413.0,403.0,411.0,37528.0
2019-06-25,114.0,417.0,411.0,416.0,25298.0
2019-06-26,69.0,418.0,412.0,413.0,17369.0
2019-06-27,76.0,413.0,410.0,413.0,18157.0
2019-06-30,61.0,413.0,406.0,407.0,11120.0
2019-07-01,73.0,408.0,404.0,405.0,12593.0
2019-07-02,110.0,413.0,404.0,410.0,21391.0
2019-07-03,87.0,415.0,407.0,414.0,24200.0
2019-07-04,89.0,415.0,410.0,411.0,16330.0
2019-07-07,105.0,410.0,407.0,408.0,30964.0
2019-07-08,81.0,410.0,405.0,406.0,29244.0
2019-07-09,54.0,407.0,401.0,405.0,9165.0
2019-07-10,104.0,407.0,402.0,407.0,26313.0
2019-07-11,83.0,410.0,405.0,405.0,19978.0
2019-07-14,61.0,411.0,405.0,406.0,10033.0
2019-07-15,54.0,408.0,405.0,406.0,9018.0
2019-07-16,52.0,426.0,406.0,409.0,8675.0
2019-07-17,116.0,418.0,408.0,417.0,29854.0
2019-07-18,89.0,423.0,413.0,418.0,20493.0
2019-07-21,81.0,417.0,411.0,414.0,14478.0
2019-07-22,92.0,419.0,414.0,416.0,19276.0
2019-07-23,396.0,435.0,418.0,435.0,105508.0
2019-07-24,231.0,435.0,428.0,433.0,61735.0
2019-07-25,236.0,434.0,427.0,430.0,97104.0
2019-07-28,171.0,429.0,422.0,425.0,96129.0
2019-07-29,136.0,430.0,425.0,427.0,35679.0
2019-07-30,122.0,431.0,426.0,429.0,31788.0
2019-07-31,124.0,433.0,422.0,431.0,42713.0
2019-08-01,156.0,436.0,429.0,430.0,37084.0
2019-08-04,201.0,438.0,424.0,437.0,68518.0
2019-08-05,156.0,437.0,431.0,433.0,44680.0
2019-08-06,374.0,442.0,430.0,432.0,196356.0
2019-08-07,163.0,439.0,426.0,435.0,56560.0
2019-08-08,130.0,435.0,429.0,431.0,34679.0
2019-08-11,128.0,431.0,428.0,430.0,25832.0
2019-08-12,89.0,433.0,429.0,431.0,20621.0
2019-08-13,79.0,437.0,428.0,428.0,17896.0
2019-08-14,68.0,430.0,425.0,429.0,13082.0
2019-08-15,71.0,433.0,425.0,430.0,36318.0
2019-08-18,107.0,433.0,429.0,430.0,36698.0
2019-08-19,149.0,434.0,429.0,431.0,38717.0
2019-08-20,88.0,432.0,427.0,427.0,17383.0
2019-08-21,91.0,430.0,425.0,429.0,20878.0
2019-08-22,102.0,430.0,425.0,428.0,28290.0
2019-08-25,80.0,427.0,423.0,427.0,20297.0
2019-08-26,79.0,430.0,425.0,425.0,16088.0
2019-08-27,70.0,429.0,424.0,426.0,14181.0
2019-08-28,103.0,427.0,424.0,425.0,21023.0
2019-08-29,93.0,427.0,423.0,426.0,11405.0
2019-09-01,76.0,428.0,421.0,421.0,17893.0
2019-09-02,164.0,424.0,414.0,417.0,43531.0
2019-09-03,113.0,426.0,412.0,424.0,36698.0
2019-09-04,102.0,429.0,420.0,426.0,22525.0
2019-09-05,71.0,427.0,425.0,425.0,15371.0
2019-09-08,72.0,427.0,421.0,422.0,8733.0
2019-09-09,78.0,425.0,416.0,418.0,19723.0
2019-09-10,86.0,419.0,416.0,418.0,21628.0
2019-09-11,59.0,420.0,416.0,418.0,22008.0
2019-09-12,86.0,420.0,416.0,416.0,27640.0
2019-09-15,79.0,418.0,413.0,413.0,18691.0
2019-09-16,102.0,414.0,408.0,408.0,23477.0
2019-09-17,107.0,418.0,410.0,418.0,22549.0
2019-09-18,114.0,423.0,419.0,423.0,28150.0
2019-09-19,169.0,425.0,413.0,413.0,22965.0
2019-09-22,59.0,415.0,412.0,414.0,14749.0
2019-09-23,66.0,415.0,412.0,414.0,17256.0
2019-09-24,57.0,412.0,410.0,412.0,8687.0
2019-09-25,59.0,412.0,407.0,412.0,11862.0
2019-09-26,76.0,412.0,409.0,410.0,13312.0
2019-09-29,80.0,418.0,407.0,418.0,23666.0
2019-09-30,48.0,415.0,411.0,415.0,9318.0
2019-10-01,40.0,418.0,412.0,417.0,11045.0
2019-10-02,28.0,417.0,411.0,411.0,3711.0
2019-10-03,22.0,418.0,415.0,416.0,3319.0
2019-10-10,8.0,415.0,412.0,415.0,1419.0
2019-10-14,52.0,415.0,409.0,410.0,15531.0
2019-10-15,55.0,416.0,410.0,413.0,34190.0
2019-10-16,24.0,415.0,412.0,414.0,10681.0
2019-10-17,53.0,416.0,412.0,414.0,15319.0
2019-10-20,63.0,414.0,411.0,413.0,11108.0
2019-10-21,76.0,415.0,411.0,412.0,13609.0
2019-10-22,61.0,413.0,409.0,411.0,7228.0
2019-10-23,26.0,416.0,411.0,413.0,2992.0
2019-10-24,52.0,416.0,412.0,414.0,9027.0
2019-10-31,41.0,417.0,410.0,413.0,4949.0
2019-11-03,48.0,413.0,410.0,412.0,4909.0
2019-11-04,59.0,414.0,410.0,413.0,13907.0
2019-11-05,55.0,416.0,413.0,416.0,12478.0
2019-11-06,49.0,417.0,415.0,415.0,16754.0
2019-11-07,45.0,417.0,414.0,415.0,18305.0
2019-11-10,60.0,419.0,410.0,419.0,11958.0
2019-11-11,36.0,421.0,414.0,421.0,3581.0
2019-11-12,54.0,425.0,414.0,417.0,12550.0
2019-11-13,59.0,417.0,413.0,416.0,23563.0
2019-11-14,40.0,417.0,415.0,417.0,18775.0
2019-11-17,61.0,423.0,410.0,415.0,11182.0
2019-11-18,69.0,418.0,415.0,418.0,52113.0
2019-11-19,56.0,420.0,415.0,416.0,21222.0
2019-11-20,52.0,418.0,415.0,416.0,12638.0
2019-11-21,61.0,418.0,408.0,412.0,9107.0
2019-11-24,86.0,410.0,404.0,404.0,14677.0
2019-11-25,51.0,412.0,404.0,409.0,5669.0
2019-11-26,51.0,410.0,402.0,405.0,11131.0
2019-11-27,35.0,409.0,403.0,409.0,5247.0
2019-11-28,35.0,409.0,404.0,404.0,5609.0
2019-12-01,34.0,405.0,402.0,404.0,5892.0
2019-12-02,53.0,405.0,400.0,403.0,17229.0
2019-12-03,45.0,403.0,401.0,401.0,6534.0
2019-12-04,56.0,406.0,401.0,405.0,11388.0
2019-12-05,50.0,407.0,403.0,405.0,6589.0
2019-12-08,43.0,409.0,403.0,409.0,6252.0
2019-12-09,69.0,415.0,404.0,411.0,10680.0
2019-12-10,288.0,418.0,406.0,415.0,67690.0
2019-12-11,95.0,418.0,414.0,414.0,13042.0
2019-12-12,104.0,415.0,409.0,412.0,21051.0
2019-12-15,81.0,416.0,409.0,410.0,14825.0
2019-12-16,81.0,415.0,406.0,406.0,9861.0
2019-12-17,62.0,410.0,405.0,407.0,6407.0
2019-12-18,60.0,410.0,405.0,406.0,9668.0
2019-12-19,63.0,407.0,403.0,404.0,5118.0
2019-12-22,98.0,414.0,407.0,412.0,13018.0
2019-12-23,100.0,414.0,407.0,412.0,20783.0
2019-12-24,100.0,416.0,412.0,413.0,19873.0
2019-12-25,140.0,415.0,412.0,414.0,31149.0
2019-12-26,305.0,417.0,413.0,417.0,103337.0
2019-12-29,144.0,386.0,366.0,370.0,20987.0
2019-12-30,75.0,369.0,361.0,365.0,8211.0
2019-12-31,63.0,366.0,361.0,366.0,8569.0
2020-01-01,56.0,367.0,359.0,367.0,7109.0
2020-01-02,67.0,368.0,359.0,359.0,6793.0
2020-01-05,61.0,364.0,360.0,363.0,11390.0
2020-01-06,107.0,372.0,365.0,371.0,26892.0
2020-01-07,70.0,376.0,370.0,373.0,9507.0
2020-01-08,71.0,373.0,369.0,369.0,10093.0
2020-01-09,95.0,369.0,363.0,365.0,11059.0
2020-01-12,95.0,373.0,366.0,372.0,17268.0
2020-01-13,154.0,382.0,374.0,379.0,39441.0
2020-01-14,79.0,380.0,375.0,378.0,11083.0
2020-01-15,102.0,386.0,378.0,386.0,22021.0
2020-01-16,113.0,398.0,386.0,391.0,30689.0
2020-01-19,143.0,398.0,392.0,396.0,37203.0
2020-01-20,223.0,407.0,386.0,389.0,50503.0
2020-01-21,95.0,397.0,385.0,389.0,20945.0
2020-01-22,68.0,395.0,383.0,386.0,13717.0
2020-01-23,79.0,390.0,380.0,382.0,11817.0
2020-01-26,141.0,384.0,372.0,372.0,18472.0
2020-01-27,100.0,387.0,368.0,387.0,23768.0
2020-01-28,73.0,389.0,380.0,386.0,14063.0
2020-01-29,62.0,387.0,379.0,384.0,8241.0
2020-01-30,75.0,388.0,383.0,384.0,10082.0
2020-02-02,153.0,392.0,383.0,390.0,25714.0
2020-02-03,88.0,395.0,388.0,388.0,22861.0
2020-02-04,166.0,396.0,385.0,386.0,32960.0
2020-02-05,68.0,390.0,382.0,385.0,12291.0
2020-02-06,74.0,390.0,382.0,385.0,11711.0
2020-02-09,54.0,384.0,380.0,381.0,11030.0
2020-02-10,80.0,385.0,377.0,380.0,14196.0
2020-02-11,68.0,390.0,382.0,385.0,13972.0
2020-02-12,123.0,392.0,383.0,388.0,34048.0
2020-02-13,103.0,388.0,380.0,384.0,20972.0
2020-02-16,112.0,390.0,383.0,390.0,29836.0
2020-02-17,201.0,401.0,390.0,396.0,42746.0
2020-02-18,176.0,408.0,395.0,398.0,42822.0
2020-02-19,72.0,404.0,394.0,397.0,17687.0
2020-02-20,111.0,400.0,395.0,398.0,25763.0
2020-02-23,447.0,436.0,402.0,431.0,130275.0
2020-02-24,354.0,450.0,425.0,432.0,104982.0
2020-02-25,164.0,436.0,416.0,435.0,48731.0
2020-02-26,358.0,453.0,437.0,453.0,88846.0
2020-02-27,382.0,474.0,440.0,467.0,110009.0
2020-03-01,373.0,475.0,450.0,452.0,86815.0
2020-03-02,216.0,452.0,420.0,420.0,52575.0
2020-03-03,385.0,445.0,390.0,425.0,83824.0
2020-03-04,254.0,425.0,410.0,416.0,59890.0
2020-03-05,233.0,416.0,400.0,405.0,51446.0
2020-03-10,149.0,397.0,380.0,380.0,44333.0
2020-03-11,280.0,407.0,378.0,406.0,73399.0
2020-03-12,308.0,410.0,390.0,397.0,66328.0
2020-03-15,316.0,394.0,378.0,382.0,67992.0
2020-03-16,173.0,391.0,371.0,382.0,34352.0
2020-03-17,219.0,380.0,370.0,378.0,45920.0
2020-03-18,211.0,385.0,361.0,374.0,54659.0
2020-03-19,214.0,385.0,360.0,376.0,34900.0
2020-03-22,35.0,376.0,362.0,368.0,5639.0
2020-05-12,6.0,361.0,357.0,357.0,470.0
2020-05-13,6.0,350.0,347.0,347.0,240.0
2020-06-29,96.0,341.0,313.0,329.0,12955.0
2020-06-30,33.0,352.0,320.0,350.0,4499.0
2020-07-01,53.0,384.0,350.0,380.0,16073.0
2020-07-02,78.0,394.0,343.0,345.0,13518.0
2020-07-05,165.0,365.0,345.0,356.0,29844.0
2020-07-06,101.0,368.0,349.0,365.0,25485.0
2020-07-07,153.0,379.0,367.0,374.0,16559.0
2020-07-08,122.0,375.0,362.0,368.0,15958.0
2020-07-12,114.0,377.0,368.0,375.0,20839.0
2020-07-13,129.0,382.0,373.0,375.0,38001.0
2020-07-14,68.0,378.0,372.0,375.0,9391.0
2020-07-16,262.0,405.0,389.0,400.0,49834.0
2020-07-19,5.0,432.0,408.0,432.0,90.0
2020-07-20,717.0,475.0,424.0,442.0,152858.0
2020-07-21,382.0,446.0,427.0,431.0,70227.0
2020-07-22,263.0,445.0,420.0,426.0,55050.0
2020-07-23,206.0,430.0,418.0,428.0,33121.0
2020-07-26,259.0,436.0,422.0,434.0,60056.0
2020-07-27,222.0,440.0,430.0,433.0,52250.0
2020-07-28,151.0,435.0,428.0,432.0,30474.0
2020-07-29,221.0,432.0,421.0,422.0,61718.0
2020-07-30,161.0,429.0,415.0,427.0,34944.0
2020-08-02,367.0,422.0,406.0,406.0,64556.0
2020-08-03,179.0,418.0,405.0,411.0,26260.0
2020-08-06,185.0,408.0,401.0,406.0,33954.0
2020-08-09,162.0,412.0,399.0,412.0,33276.0
2020-08-10,201.0,432.0,413.0,425.0,30437.0
2020-08-11,143.0,427.0,418.0,419.0,26345.0
2020-08-12,106.0,422.0,414.0,419.0,25454.0
2020-08-13,132.0,425.0,414.0,415.0,27971.0
2020-08-16,199.0,416.0,405.0,410.0,34679.0
2020-08-17,146.0,415.0,406.0,415.0,20840.0
2020-08-18,118.0,418.0,411.0,417.0,16446.0
2020-08-19,168.0,415.0,408.0,409.0,25812.0
2020-08-20,63.0,412.0,406.0,412.0,8351.0
2020-08-23,84.0,419.0,411.0,414.0,8109.0
2020-08-24,231.0,420.0,415.0,420.0,30112.0
2020-08-25,197.0,427.0,419.0,421.0,39774.0
2020-08-26,241.0,429.0,420.0,426.0,39150.0
2020-08-27,145.0,430.0,425.0,425.0,30360.0
2020-08-31,242.0,431.0,423.0,429.0,40437.0
2020-09-02,406.0,440.0,432.0,436.0,108553.0
2020-09-03,249.0,438.0,430.0,432.0,54999.0
2020-09-06,299.0,447.0,429.0,429.0,51535.0
2020-09-07,200.0,429.0,422.0,424.0,30894.0
2020-09-08,146.0,424.0,417.0,422.0,18591.0
2020-09-09,167.0,443.0,418.0,423.0,30486.0
2020-09-10,166.0,444.0,422.0,425.0,30653.0
2020-09-13,206.0,429.0,425.0,429.0,40426.0
2020-09-14,343.0,439.0,429.0,435.0,66323.0
2020-09-15,224.0,440.0,429.0,433.0,36125.0
2020-09-16,142.0,435.0,426.0,430.0,35281.0
2020-09-17,326.0,451.0,428.0,437.0,99827.0
2020-09-20,280.0,450.0,435.0,440.0,53218.0
2020-09-21,298.0,441.0,432.0,436.0,54729.0
2020-09-22,309.0,440.0,431.0,434.0,93124.0
2020-09-23,177.0,438.0,430.0,436.0,38716.0
2020-09-24,154.0,438.0,431.0,435.0,43273.0
2020-09-27,287.0,442.0,433.0,440.0,66164.0
2020-09-28,190.0,443.0,439.0,441.0,31645.0
2020-09-29,150.0,441.0,437.0,438.0,45801.0
2020-09-30,152.0,445.0,434.0,436.0,37898.0
2020-10-01,156.0,440.0,435.0,439.0,17254.0
2020-10-04,333.0,445.0,440.0,440.0,77867.0
2020-10-05,195.0,443.0,438.0,439.0,40920.0
2020-10-06,450.0,450.0,439.0,450.0,118829.0
2020-10-07,252.0,451.0,444.0,448.0,55530.0
2020-10-08,233.0,450.0,442.0,443.0,37815.0
2020-10-11,185.0,442.0,438.0,439.0,27787.0
2020-10-12,153.0,455.0,436.0,440.0,35458.0
2020-10-13,100.0,440.0,438.0,439.0,18523.0
2020-10-14,150.0,440.0,436.0,439.0,19883.0
2020-10-15,181.0,445.0,437.0,442.0,35904.0
2020-10-18,120.0,441.0,437.0,439.0,28101.0
2020-10-19,92.0,441.0,436.0,440.0,23791.0
2020-10-20,110.0,444.0,441.0,442.0,28155.0
2020-10-21,263.0,450.0,443.0,450.0,48986.0
2020-10-22,326.0,455.0,450.0,454.0,68836.0
2020-10-28,464.0,474.0,456.0,473.0,83397.0
2020-10-29,557.0,483.0,471.0,472.0,114747.0
2020-11-01,319.0,479.0,468.0,477.0,116363.0
2020-11-02,230.0,479.0,469.0,469.0,52560.0
2020-11-03,243.0,480.0,465.0,467.0,53871.0
2020-11-04,186.0,468.0,462.0,464.0,33667.0
2020-11-05,303.0,476.0,462.0,470.0,102758.0
2020-11-08,168.0,472.0,468.0,471.0,26833.0
2020-11-09,187.0,474.0,468.0,472.0,33751.0
2020-11-10,172.0,475.0,468.0,470.0,80125.0
2020-11-11,299.0,482.0,472.0,479.0,69277.0
2020-11-12,406.0,484.0,475.0,484.0,86382.0
2020-11-18,501.0,495.0,470.0,487.0,143816.0
2020-11-19,295.0,511.0,489.0,491.0,71429.0
2020-11-22,605.0,512.0,495.0,505.0,152315.0
2020-11-23,592.0,515.0,506.0,512.0,196565.0
2020-11-24,311.0,517.0,510.0,512.0,66020.0
2020-11-25,423.0,525.0,511.0,519.0,107865.0
2020-11-26,430.0,532.0,520.0,525.0,85540.0
2020-11-29,767.0,559.0,524.0,554.0,230701.0
2020-11-30,677.0,576.0,535.0,541.0,169861.0
2020-12-01,582.0,541.0,516.0,530.0,151300.0
2020-12-02,436.0,536.0,520.0,535.0,111361.0
2020-12-03,344.0,540.0,528.0,532.0,90643.0
2020-12-06,485.0,533.0,516.0,517.0,171129.0
2020-12-07,520.0,533.0,510.0,532.0,131127.0
2020-12-08,758.0,552.0,530.0,547.0,227923.0
2020-12-09,345.0,547.0,534.0,536.0,92328.0
2020-12-10,259.0,538.0,526.0,535.0,54470.0
2020-12-13,551.0,555.0,538.0,552.0,136826.0
2020-12-14,1474.0,561.0,527.0,535.0,323130.0
2020-12-15,581.0,545.0,527.0,528.0,117229.0
2020-12-16,379.0,550.0,524.0,527.0,76542.0
2020-12-17,445.0,530.0,515.0,518.0,87068.0
2020-12-20,645.0,520.0,483.0,492.0,104745.0
2020-12-21,579.0,498.0,474.0,485.0,103564.0
2020-12-22,462.0,503.0,490.0,503.0,85171.0
2020-12-23,415.0,516.0,495.0,500.0,73410.0
2020-12-24,371.0,500.0,489.0,493.0,57679.0
2020-12-27,239.0,496.0,488.0,493.0,42183.0
2020-12-28,214.0,495.0,485.0,492.0,32570.0
2020-12-29,557.0,494.0,487.0,488.0,96176.0
2020-12-30,272.0,435.0,415.0,422.0,30138.0
2020-12-31,314.0,432.0,416.0,425.0,48740.0
2021-01-03,293.0,441.0,433.0,440.0,46462.0
2021-01-04,229.0,445.0,435.0,439.0,29054.0
2021-01-05,156.0,443.0,431.0,435.0,22837.0
2021-01-06,183.0,438.0,431.0,438.0,33745.0
2021-01-07,214.0,443.0,432.0,438.0,39177.0
2021-01-10,432.0,450.0,438.0,450.0,90717.0
2021-01-11,293.0,459.0,450.0,451.0,59076.0
2021-01-12,198.0,473.0,451.0,454.0,28076.0
2021-01-13,246.0,460.0,450.0,450.0,52729.0
2021-01-17,249.0,459.0,452.0,453.0,52720.0
2021-01-18,291.0,456.0,448.0,448.0,61879.0
2021-01-19,280.0,450.0,443.0,449.0,64531.0
2021-01-20,260.0,450.0,443.0,444.0,43511.0
2021-01-21,277.0,466.0,441.0,444.0,48043.0
2021-01-24,420.0,456.0,445.0,446.0,58964.0
2021-01-25,592.0,464.0,444.0,460.0,125936.0
2021-01-26,931.0,490.0,460.0,484.0,216204.0
2021-01-27,404.0,485.0,468.0,470.0,87784.0
2021-01-28,500.0,470.0,453.0,459.0,113805.0
2021-01-31,441.0,458.0,441.0,445.0,115291.0
2021-02-01,277.0,459.0,440.0,446.0,39012.0
2021-02-02,316.0,453.0,445.0,450.0,76206.0
2021-02-03,533.0,464.0,447.0,451.0,91296.0
2021-02-04,343.0,459.0,442.0,451.0,77015.0
2021-02-07,324.0,452.0,447.0,450.0,68729.0
2021-02-08,533.0,480.0,446.0,462.0,107995.0
2021-02-09,321.0,480.0,451.0,453.0,61086.0
2021-02-10,231.0,461.0,449.0,457.0,35029.0
2021-02-11,315.0,464.0,451.0,451.0,58376.0
2021-02-14,295.0,455.0,446.0,448.0,52654.0
2021-02-15,313.0,470.0,449.0,456.0,64582.0
2021-02-16,559.0,468.0,452.0,462.0,103729.0
2021-02-17,501.0,469.0,456.0,467.0,119712.0
2021-02-18,601.0,479.0,465.0,472.0,117240.0
2021-02-21,551.0,484.0,467.0,473.0,117339.0
2021-02-22,411.0,474.0,460.0,464.0,99940.0
2021-02-23,399.0,460.0,446.0,455.0,61301.0
2021-02-24,341.0,477.0,453.0,459.0,76992.0
2021-02-25,330.0,466.0,450.0,455.0,60468.0
2021-02-28,696.0,450.0,438.0,441.0,87385.0
2021-03-01,617.0,449.0,435.0,445.0,86938.0
2021-03-02,634.0,449.0,430.0,435.0,70484.0
2021-03-03,461.0,435.0,421.0,428.0,74820.0
2021-03-04,467.0,436.0,430.0,434.0,58945.0
2021-03-07,487.0,441.0,429.0,430.0,72363.0
2021-03-09,354.0,431.0,424.0,426.0,36121.0
2021-03-10,365.0,434.0,421.0,426.0,41639.0
2021-03-14,471.0,428.0,417.0,418.0,47505.0
2021-03-15,281.0,426.0,415.0,417.0,29309.0
2021-03-16,307.0,421.0,414.0,417.0,38698.0
2021-03-17,240.0,424.0,415.0,423.0,18916.0
2021-03-18,319.0,444.0,423.0,430.0,37618.0
2021-03-21,330.0,440.0,430.0,437.0,38957.0
2021-03-22,281.0,438.0,429.0,429.0,32906.0
2021-03-23,290.0,434.0,423.0,427.0,23070.0
2021-03-24,369.0,437.0,426.0,429.0,45332.0
2021-03-25,379.0,434.0,426.0,431.0,56250.0
2021-03-29,280.0,434.0,425.0,429.0,27514.0
2021-03-30,243.0,432.0,426.0,428.0,28165.0
2021-03-31,666.0,452.0,426.0,445.0,108531.0
2021-04-01,472.0,455.0,434.0,439.0,70842.0
2021-04-04,456.0,445.0,434.0,441.0,72060.0
2021-04-05,318.0,445.0,435.0,437.0,38063.0
2021-04-06,393.0,439.0,432.0,437.0,48766.0
2021-04-07,281.0,439.0,432.0,437.0,30787.0
2021-04-08,335.0,439.0,434.0,437.0,42989.0
2021-04-12,451.0,438.0,431.0,437.0,64617.0
2021-04-13,589.0,450.0,437.0,445.0,102443.0
2021-04-15,606.0,452.0,445.0,448.0,80699.0
2021-04-18,499.0,456.0,439.0,441.0,75807.0
2021-04-19,448.0,440.0,432.0,433.0,75119.0
2021-04-20,495.0,436.0,429.0,430.0,69148.0
2021-04-21,460.0,435.0,425.0,429.0,67723.0
2021-04-22,451.0,435.0,424.0,428.0,57567.0
2021-04-25,574.0,431.0,418.0,419.0,53306.0
2021-04-26,614.0,424.0,402.0,412.0,82121.0
2021-04-27,620.0,418.0,407.0,416.0,91231.0
2021-04-28,411.0,421.0,411.0,415.0,41259.0
2021-04-29,331.0,421.0,414.0,419.0,48621.0
2021-05-02,490.0,427.0,420.0,424.0,58954.0
2021-05-03,456.0,430.0,417.0,418.0,63178.0
2021-05-04,342.0,423.0,415.0,417.0,46355.0
2021-05-05,354.0,423.0,398.0,417.0,48809.0
2021-05-06,359.0,425.0,415.0,417.0,43509.0
2021-05-09,339.0,421.0,412.0,419.0,44803.0
2021-05-10,242.0,422.0,416.0,420.0,34550.0
2021-05-11,302.0,430.0,418.0,421.0,47979.0
2021-05-12,277.0,422.0,418.0,419.0,34976.0
2021-05-13,296.0,421.0,418.0,419.0,43764.0
2021-05-16,520.0,425.0,421.0,425.0,64623.0
2021-05-17,468.0,435.0,427.0,428.0,50942.0
2021-05-18,521.0,433.0,428.0,433.0,73076.0
2021-05-19,639.0,441.0,432.0,435.0,87374.0
2021-05-20,400.0,455.0,428.0,437.0,60345.0
2021-05-23,632.0,445.0,428.0,445.0,95466.0
2021-05-24,997.0,455.0,446.0,452.0,201509.0
2021-05-25,383.0,453.0,443.0,446.0,45800.0
2021-05-27,518.0,446.0,435.0,444.0,86267.0
2021-05-30,762.0,454.0,440.0,448.0,156823.0
2021-05-31,527.0,455.0,441.0,442.0,63529.0
2021-06-01,512.0,442.0,434.0,437.0,72507.0
2021-06-02,347.0,442.0,434.0,440.0,67701.0
2021-06-03,981.0,455.0,440.0,450.0,169456.0
2021-06-06,1629.0,481.0,455.0,466.0,309217.0
2021-06-07,1031.0,480.0,444.0,458.0,178135.0
2021-06-08,747.0,468.0,458.0,463.0,181070.0
2021-06-09,535.0,469.0,459.0,462.0,94004.0
2021-06-10,550.0,465.0,456.0,457.0,69384.0
2021-06-13,1025.0,463.0,447.0,461.0,135433.0
2021-06-14,1327.0,485.0,460.0,478.0,238183.0
2021-06-15,1781.0,497.0,480.0,487.0,346796.0
2021-06-16,1535.0,510.0,482.0,492.0,249556.0
2021-06-17,733.0,501.0,489.0,490.0,132336.0
2021-06-20,1013.0,500.0,466.0,476.0,185371.0
2021-06-21,862.0,495.0,466.0,470.0,158267.0
2021-06-22,728.0,483.0,450.0,482.0,112308.0
2021-06-23,500.0,482.0,470.0,471.0,72529.0
2021-06-24,895.0,491.0,465.0,482.0,168916.0
2021-06-27,946.0,500.0,476.0,493.0,165483.0
2021-06-28,908.0,517.0,491.0,497.0,183885.0
2021-06-29,504.0,503.0,482.0,485.0,73114.0
2021-06-30,401.0,484.0,472.0,482.0,49724.0
2021-07-01,450.0,491.0,458.0,484.0,97084.0
2021-07-04,423.0,487.0,475.0,477.0,54096.0
2021-07-05,283.0,484.0,471.0,476.0,37585.0
2021-07-06,294.0,477.0,470.0,473.0,44597.0
2021-07-07,308.0,482.0,471.0,471.0,77933.0
2021-07-08,312.0,480.0,470.0,477.0,51483.0
2021-07-11,479.0,488.0,477.0,488.0,63968.0
2021-07-12,480.0,494.0,478.0,480.0,69957.0
2021-07-13,274.0,483.0,473.0,481.0,64679.0
2021-07-14,248.0,488.0,477.0,479.0,40531.0
2021-07-15,341.0,482.0,476.0,479.0,59702.0
2021-07-18,1243.0,510.0,479.0,508.0,199269.0
2021-07-19,1156.0,525.3,509.0,512.0,298032.0
2021-07-20,2057.0,545.7,506.0,545.0,428610.0
2021-07-22,3553.0,599.5,550.1,588.0,800592.0
2021-07-25,1808.0,605.8,582.0,597.0,400066.0
2021-07-26,2286.0,597.0,575.0,579.0,564272.0
2021-07-27,1589.0,585.0,557.0,575.0,308307.0
2021-07-28,694.0,582.0,568.0,570.0,130006.0
2021-07-29,564.0,575.0,560.0,571.0,107729.0
2021-08-01,696.0,576.0,565.0,568.0,134087.0
2021-08-02,486.0,574.9,565.0,573.0,90713.0
2021-08-03,596.0,583.0,571.1,580.0,98770.0
2021-08-04,667.0,591.6,577.2,582.5,117917.0
2021-08-05,634.0,587.0,578.0,580.0,128975.0
2021-08-08,537.0,586.0,580.0,581.0,106350.0
2021-08-09,421.0,586.0,576.0,580.0,98808.0
2021-08-10,867.0,598.0,575.0,593.0,164275.0
2021-08-11,1623.0,620.0,588.0,589.0,332172.0
2021-08-12,1003.0,599.0,588.0,593.1,207792.0
2021-08-15,1386.0,604.9,585.0,594.0,246363.0
2021-08-16,839.0,600.0,587.2,590.0,178209.0
